Date,Open,High,Low,Close,Adj Close,Volume
2016-07-15,216.779999,217.009995,215.309998,215.830002,193.947784,107155400
2016-07-18,215.970001,216.600006,215.669998,216.410004,194.468979,58725900
2016-07-19,215.919998,216.229996,215.630005,216.190002,194.271255,54345700
2016-07-20,216.190002,217.369995,216.190002,217.089996,195.080032,58159500
2016-07-21,216.960007,217.220001,215.750000,216.270004,194.343170,67777300
2016-07-22,216.410004,217.300003,216.100006,217.240005,195.214844,62787500
2016-07-25,217.000000,217.059998,215.970001,216.649994,194.684677,55873100
2016-07-26,216.529999,217.169998,215.759995,216.750000,194.774490,70080500
2016-07-27,217.190002,217.270004,215.619995,216.520004,194.567841,84083900
2016-07-28,216.289993,217.110001,215.750000,216.770004,194.792450,65035700
2016-07-29,216.460007,217.539993,216.130005,217.119995,195.106979,79519400
2016-08-01,217.190002,217.649994,216.410004,216.940002,194.945221,73311400
2016-08-02,216.649994,216.830002,214.570007,215.550003,193.696213,92295500
2016-08-03,215.479996,216.250000,215.130005,216.179993,194.262283,53993600
2016-08-04,216.309998,216.779999,214.250000,216.410004,194.468979,46585500
2016-08-05,216.410004,218.229996,216.410004,218.179993,196.059494,71892200
2016-08-08,218.399994,218.520004,217.740005,218.050003,195.942734,39906500
2016-08-09,218.130005,218.759995,217.800003,218.179993,196.059494,51251700
2016-08-10,218.309998,218.399994,217.229996,217.639999,195.574280,57941100
2016-08-11,218.259995,218.940002,217.949997,218.649994,196.481888,72504300
2016-08-12,218.289993,218.710007,217.990005,218.460007,196.311157,61313500
2016-08-15,218.889999,219.500000,218.880005,219.089996,196.877304,49813500
2016-08-16,218.600006,218.679993,217.960007,217.960007,195.861801,53213600
2016-08-17,218.000000,218.529999,217.020004,218.369995,196.230286,75134300
2016-08-18,218.339996,218.899994,218.210007,218.860001,196.670609,52989300
2016-08-19,218.309998,218.750000,217.740005,218.539993,196.383011,75443000
2016-08-22,218.259995,218.800003,217.830002,218.529999,196.374039,61368800
2016-08-23,219.250000,219.600006,218.899994,218.970001,196.769440,53399200
2016-08-24,218.800003,218.910004,217.360001,217.850006,195.763000,71728900
2016-08-25,217.399994,218.190002,217.220001,217.699997,195.628220,69224800
2016-08-26,217.919998,219.119995,216.250000,217.289993,195.259766,122506300
2016-08-29,217.440002,218.669998,217.399994,218.360001,196.221283,70502200
2016-08-30,218.259995,218.589996,217.350006,218.000000,195.897797,58114500
2016-08-31,217.610001,217.750000,216.470001,217.380005,195.340652,85269500
2016-09-01,217.369995,217.729996,216.029999,217.389999,195.349640,97844200
2016-09-02,218.389999,218.869995,217.699997,218.369995,196.230286,79293900
2016-09-06,218.699997,219.119995,217.860001,219.029999,196.823334,56702100
2016-09-07,218.839996,219.220001,218.300003,219.009995,196.805389,76554900
2016-09-08,218.619995,218.940002,218.149994,218.509995,196.356079,74102900
2016-09-09,216.970001,217.029999,213.250000,213.279999,191.656296,221589100
2016-09-12,212.389999,216.809998,212.309998,216.339996,194.406113,168110900
2016-09-13,214.839996,215.149994,212.500000,213.229996,191.611374,182828800
2016-09-14,213.289993,214.699997,212.500000,213.149994,191.539490,134185500
2016-09-15,212.960007,215.729996,212.750000,215.279999,193.453568,134427900
2016-09-16,213.479996,213.690002,212.570007,213.369995,192.705688,155236400
2016-09-19,214.130005,214.880005,213.029999,213.410004,192.741867,80250500
2016-09-20,214.410004,214.589996,213.380005,213.419998,192.750900,69665300
2016-09-21,214.240005,216.029999,213.440002,215.820007,194.918427,110284400
2016-09-22,217.000000,217.529999,216.710007,217.179993,196.146729,76678700
2016-09-23,216.720001,216.880005,215.880005,215.990005,195.072021,73630900
2016-09-26,215.020004,215.229996,214.009995,214.240005,193.491470,89827300
2016-09-27,214.050003,215.679993,213.619995,215.570007,194.692688,78494800
2016-09-28,215.830002,216.820007,214.710007,216.639999,195.659012,87411000
2016-09-29,216.399994,216.869995,214.039993,214.679993,193.888885,128070600
2016-09-30,215.649994,217.119995,215.360001,216.300003,195.351990,117202900
2016-10-03,215.820007,216.039993,215.039993,215.779999,194.882324,83512100
2016-10-04,215.910004,216.169998,213.990005,214.679993,193.888885,119948100
2016-10-05,215.410004,216.130005,215.330002,215.630005,194.746872,72816000
2016-10-06,215.369995,216.039993,214.740005,215.779999,194.882324,62927400
2016-10-07,216.100006,216.300003,214.190002,215.039993,194.213959,89788300
2016-10-10,216.160004,216.699997,215.990005,216.160004,195.225540,51855000
2016-10-11,215.660004,215.740005,212.580002,213.429993,192.759918,130367400
2016-10-12,213.589996,214.320007,213.009995,213.710007,193.012787,73866100
2016-10-13,212.160004,213.589996,211.210007,213.009995,192.380569,101357000
2016-10-14,214.149994,214.690002,213.029999,213.119995,192.479935,93346200
2016-10-17,213.089996,213.389999,212.169998,212.380005,191.811646,58275700
2016-10-18,214.240005,214.309998,213.270004,213.710007,193.012787,76869700
2016-10-19,214.020004,214.639999,213.600006,214.279999,193.527618,66519200
2016-10-20,213.869995,214.529999,213.110001,213.880005,193.166367,73639800
2016-10-21,213.880005,214.080002,212.759995,213.979996,193.256668,89089100
2016-10-24,215.000000,215.320007,214.479996,214.889999,194.078522,60146600
2016-10-25,214.679993,214.979996,213.979996,214.169998,193.428268,66542300
2016-10-26,213.210007,214.419998,212.929993,213.740005,193.039902,75705500
2016-10-27,214.580002,214.619995,213.080002,213.169998,192.525116,77220200
2016-10-28,213.139999,213.929993,211.710007,212.539993,191.956177,140623200
2016-10-31,212.929993,213.190002,212.360001,212.550003,191.965164,61272500
2016-11-01,212.929993,212.990005,209.600006,211.009995,190.574310,122781800
2016-11-02,210.649994,211.100006,209.229996,209.740005,189.427292,103330800
2016-11-03,209.990005,210.240005,208.460007,208.779999,188.560242,88939300
2016-11-04,208.910004,209.889999,208.380005,208.550003,188.352554,109122100
2016-11-07,208.550003,213.190002,208.550003,213.149994,192.507019,109794900
2016-11-08,212.690002,214.770004,212.380005,214.110001,193.374084,106772100
2016-11-09,212.369995,217.100006,212.339996,216.380005,195.424225,258429000
2016-11-10,217.300003,218.309998,215.220001,216.919998,195.911926,172113300
2016-11-11,216.080002,216.699997,215.320007,216.419998,195.460327,100552700
2016-11-14,217.029999,217.270004,215.720001,216.589996,195.613892,94580000
2016-11-15,217.039993,218.279999,216.800003,218.279999,197.140213,91652600
2016-11-16,217.559998,218.139999,217.419998,217.869995,196.769913,65617700
2016-11-17,218.050003,219.059998,217.919998,218.990005,197.781479,69797200
2016-11-18,219.070007,219.270004,218.289993,218.500000,197.338898,86265800
2016-11-21,219.169998,220.179993,219.000000,220.149994,198.829071,72402600
2016-11-22,220.509995,220.789993,219.729996,220.580002,199.217468,67429000
2016-11-23,219.979996,220.759995,219.750000,220.699997,199.325821,56620200
2016-11-25,221.100006,221.559998,221.009995,221.520004,200.066422,37872300
2016-11-28,221.160004,221.479996,220.360001,220.479996,199.127136,76572500
2016-11-29,220.520004,221.440002,220.169998,220.910004,199.515503,69886700
2016-11-30,221.630005,221.820007,220.309998,220.380005,199.036789,113291800
2016-12-01,220.729996,220.729996,219.149994,219.570007,198.305283,79040500
2016-12-02,219.669998,220.250000,219.259995,219.679993,198.404602,74840300
2016-12-05,220.649994,221.399994,220.419998,221.000000,199.596786,67837800
2016-12-06,221.220001,221.740005,220.660004,221.699997,200.229034,59877400
2016-12-07,221.520004,224.669998,221.380005,224.600006,202.848145,110738100
2016-12-08,224.570007,225.699997,224.259995,225.149994,203.344879,99714400
2016-12-09,225.410004,226.529999,225.369995,226.509995,204.573151,88005800
2016-12-12,226.399994,226.960007,225.759995,226.250000,204.338379,102016100
2016-12-13,227.020004,228.339996,227.000000,227.759995,205.702118,110477500
2016-12-14,227.410004,228.229996,225.369995,225.880005,204.004181,142501800
2016-12-15,226.160004,227.809998,225.889999,226.809998,204.844147,124972600
2016-12-16,226.009995,226.080002,224.669998,225.039993,204.443466,156420200
2016-12-19,225.250000,226.020004,225.080002,225.529999,204.888641,90341100
2016-12-20,226.149994,226.570007,225.880005,226.399994,205.679016,89838800
2016-12-21,226.250000,226.449997,225.770004,225.770004,205.106674,67909000
2016-12-22,225.600006,225.740005,224.919998,225.380005,204.752350,56219100
2016-12-23,225.429993,225.720001,225.210007,225.710007,205.052155,36697800
2016-12-27,226.020004,226.729996,226.000000,226.270004,205.560898,42672500
2016-12-28,226.570007,226.589996,224.270004,224.399994,203.862061,64095000
2016-12-29,224.479996,224.889999,223.839996,224.350006,203.816635,48696100
2016-12-30,224.729996,224.830002,222.729996,223.529999,203.071625,108998300
2017-01-03,225.039993,225.830002,223.880005,225.240005,204.625198,91366500
2017-01-04,225.619995,226.750000,225.610001,226.580002,205.842514,78744400
2017-01-05,226.270004,226.580002,225.479996,226.399994,205.679016,78379000
2017-01-06,226.529999,227.750000,225.899994,227.210007,206.414841,71559900
2017-01-09,226.910004,227.070007,226.419998,226.460007,205.733490,46939700
2017-01-10,226.479996,227.449997,226.009995,226.460007,205.733490,63771900
2017-01-11,226.360001,227.100006,225.589996,227.100006,206.314941,74650000
2017-01-12,226.500000,226.750000,224.960007,226.529999,205.797119,72113200
2017-01-13,226.729996,227.399994,226.690002,227.050003,206.269562,62717900
2017-01-17,226.309998,226.779999,225.800003,226.250000,205.542709,61240800
2017-01-18,226.539993,226.800003,225.899994,226.750000,205.996979,54793300
2017-01-19,226.839996,227.000000,225.410004,225.910004,205.233856,66608800
2017-01-20,226.699997,227.309998,225.970001,226.740005,205.987900,129168600
2017-01-23,226.740005,226.809998,225.270004,226.149994,205.451874,75061600
2017-01-24,226.399994,228.080002,226.270004,227.600006,206.769180,95555300
2017-01-25,228.699997,229.570007,228.509995,229.570007,208.558853,84437700
2017-01-26,229.399994,229.710007,229.009995,229.330002,208.340851,59970700
2017-01-27,229.419998,229.589996,228.759995,228.970001,208.013809,59711100
2017-01-30,228.169998,228.199997,226.410004,227.550003,206.723755,79737300
2017-01-31,226.979996,227.600006,226.320007,227.529999,206.705566,75880800
2017-02-01,227.529999,228.589996,226.940002,227.619995,206.787323,79117700
2017-02-02,227.619995,228.100006,226.820007,227.770004,206.923615,69657600
2017-02-03,228.820007,229.550003,228.460007,229.339996,208.349945,80563200
2017-02-06,228.869995,229.330002,228.539993,228.929993,207.977386,57790100
2017-02-07,229.380005,229.660004,228.720001,228.940002,207.986542,57931200
2017-02-08,228.940002,229.389999,228.309998,229.240005,208.259048,51566200
2017-02-09,229.240005,230.949997,229.240005,230.600006,209.494583,65955200
2017-02-10,231.000000,231.770004,230.619995,231.509995,210.321320,66015900
2017-02-13,232.080002,233.070007,232.050003,232.770004,211.465988,55182100
2017-02-14,232.559998,233.710007,232.160004,233.699997,212.310883,71109000
2017-02-15,233.449997,235.139999,233.389999,234.919998,213.419220,86785800
2017-02-16,234.949997,235.160004,233.850006,234.720001,213.237518,84722400
2017-02-17,233.949997,235.089996,233.929993,235.089996,213.573639,77204100
2017-02-21,235.520004,236.690002,235.509995,236.490005,214.845551,88946100
2017-02-22,236.020004,236.539993,235.830002,236.279999,214.654739,62115200
2017-02-23,236.880005,236.899994,235.559998,236.440002,214.800110,74615900
2017-02-24,235.460007,236.789993,235.410004,236.740005,215.072662,82381600
2017-02-27,236.639999,237.309998,236.350006,237.110001,215.408768,56515400
2017-02-28,236.669998,236.949997,236.020004,236.470001,214.827347,96961900
2017-03-01,238.389999,240.320007,238.369995,239.779999,217.834412,149158200
2017-03-02,239.559998,239.570007,238.210007,238.270004,216.462601,70246000
2017-03-03,238.169998,238.610001,237.729996,238.419998,216.598907,81974300
2017-03-06,237.500000,238.119995,237.009995,237.710007,215.953888,55391500
2017-03-07,237.360001,237.770004,236.759995,237.000000,215.308823,65103700
2017-03-08,237.339996,237.639999,236.399994,236.559998,214.909149,78168800
2017-03-09,236.699997,237.240005,235.740005,236.860001,215.181641,90683900
2017-03-10,237.970001,238.020004,236.589996,237.690002,215.935715,81991700
2017-03-13,237.619995,237.860001,237.240005,237.809998,216.044693,57256800
2017-03-14,237.179993,237.240005,236.190002,236.899994,215.218002,59880800
2017-03-15,237.559998,239.440002,237.289993,238.949997,217.080368,96081800
2017-03-16,239.110001,239.199997,238.100006,238.479996,216.653381,78344000
2017-03-17,237.750000,237.970001,237.029999,237.029999,216.272934,89002100
2017-03-20,237.029999,237.360001,236.320007,236.770004,216.035660,52537000
2017-03-21,237.470001,237.610001,233.580002,233.729996,213.261917,131809300
2017-03-22,233.770004,234.610001,233.050003,234.279999,213.763748,97569200
2017-03-23,234.279999,235.339996,233.600006,234.029999,213.535614,100410300
2017-03-24,234.380005,235.039993,232.960007,233.860001,213.380524,112504900
2017-03-27,231.929993,233.919998,231.610001,233.619995,213.161514,87454500
2017-03-28,233.270004,235.809998,233.139999,235.320007,214.712662,93483900
2017-03-29,234.990005,235.809998,234.729996,235.539993,214.913376,61950400
2017-03-30,235.470001,236.520004,235.270004,236.289993,215.597687,56737900
2017-03-31,235.899994,236.509995,235.679993,235.740005,215.095917,73733100
2017-04-03,235.800003,236.029999,233.910004,235.330002,214.721786,85546500
2017-04-04,235.000000,235.580002,234.559998,235.479996,214.858643,56466200
2017-04-05,236.259995,237.389999,234.539993,234.779999,214.219955,108800600
2017-04-06,234.940002,236.039993,234.429993,235.440002,214.822144,69135800
2017-04-07,235.149994,236.000000,234.639999,235.199997,214.603165,74412300
2017-04-10,235.360001,236.259995,234.729996,235.339996,214.730896,67615300
2017-04-11,234.899994,235.179993,233.339996,235.059998,214.475418,88045300
2017-04-12,234.740005,234.960007,233.770004,234.029999,213.535614,81864400
2017-04-13,233.639999,234.490005,232.509995,232.509995,212.148712,92880400
2017-04-17,233.110001,234.570007,232.880005,234.570007,214.028336,68405400
2017-04-18,233.720001,234.490005,233.080002,233.869995,213.389664,83225800
2017-04-19,234.520004,234.949997,233.179993,233.440002,212.997284,68699900
2017-04-20,234.149994,235.850006,233.779999,235.339996,214.730896,92572200
2017-04-21,235.250000,235.309998,234.130005,234.589996,214.046585,110389800
2017-04-24,237.179993,237.410004,234.559998,237.169998,216.400620,119209900
2017-04-25,237.910004,238.949997,237.809998,238.550003,217.659821,76698300
2017-04-26,238.509995,239.529999,238.350006,238.399994,217.522903,84702500
2017-04-27,238.770004,238.949997,237.979996,238.600006,217.705444,57410300
2017-04-28,238.899994,238.929993,237.929993,238.080002,217.230972,63532800
2017-05-01,238.679993,239.169998,238.199997,238.679993,217.778381,66882500
2017-05-02,238.839996,238.979996,238.300003,238.770004,217.860550,57375700
2017-05-03,238.770004,238.880005,237.699997,238.479996,217.595932,73137700
2017-05-04,238.830002,238.919998,237.779999,238.759995,217.851410,61462700
2017-05-05,239.190002,239.720001,238.679993,239.699997,218.709091,62001300
2017-05-08,239.750000,239.919998,239.169998,239.660004,218.672562,48385700
2017-05-09,239.960007,240.190002,239.039993,239.440002,218.471848,51363200
2017-05-10,239.389999,239.869995,239.149994,239.869995,218.864243,54293800
2017-05-11,239.350006,239.570007,238.130005,239.380005,218.417099,62358300
2017-05-12,239.089996,239.429993,238.669998,238.979996,218.052139,53912700
2017-05-15,239.470001,240.440002,239.449997,240.300003,219.256546,61918900
2017-05-16,240.639999,240.669998,239.630005,240.080002,219.055786,51241800
2017-05-17,240.080002,240.080002,235.750000,235.820007,215.168884,172174100
2017-05-18,235.729996,237.750000,235.429993,236.770004,216.035660,107047700
2017-05-19,237.330002,239.080002,237.270004,238.309998,217.440826,115011400
2017-05-22,238.899994,239.710007,238.820007,239.520004,218.544891,61010600
2017-05-23,239.949997,240.240005,239.509995,240.050003,219.028442,48341700
2017-05-24,240.320007,240.729996,239.929993,240.610001,219.539413,46927700
2017-05-25,241.199997,242.080002,240.960007,241.759995,220.588684,64071700
2017-05-26,241.539993,241.899994,241.449997,241.710007,220.543060,46629900
2017-05-30,241.339996,241.789993,241.160004,241.500000,220.351440,35201900
2017-05-31,241.839996,241.880005,240.639999,241.440002,220.296707,91796000
2017-06-01,241.970001,243.380005,241.639999,243.360001,222.048599,68962000
2017-06-02,243.419998,244.350006,243.080002,244.169998,222.787628,88666100
2017-06-05,243.970001,244.300003,243.759995,243.990005,222.623428,44698800
2017-06-06,243.339996,243.979996,243.119995,243.210007,221.911728,50375400
2017-06-07,243.600006,243.919998,242.830002,243.660004,222.322311,54144300
2017-06-08,243.770004,244.330002,243.169998,243.779999,222.431763,65950700
2017-06-09,244.089996,245.009995,241.949997,243.410004,222.094193,132256400
2017-06-12,243.130005,243.419998,242.380005,243.360001,222.048599,86108100
2017-06-13,243.979996,244.610001,243.580002,244.550003,223.134369,60067000
2017-06-14,244.860001,244.869995,243.289993,244.240005,222.851532,78602300
2017-06-15,242.679993,243.910004,242.360001,243.770004,222.422653,66464900
2017-06-16,242.770004,242.830002,241.630005,242.639999,222.471283,84553100
2017-06-19,243.589996,244.729996,243.479996,244.660004,224.323349,65123800
2017-06-20,244.250000,244.259995,242.990005,243.009995,222.810501,56906400
2017-06-21,243.460007,243.589996,242.410004,242.949997,222.755524,55977600
2017-06-22,242.960007,243.529999,242.639999,242.839996,222.654648,44148100
2017-06-23,242.910004,243.509995,242.470001,243.130005,222.920532,66986800
2017-06-26,243.899994,244.380005,243.050003,243.289993,223.067245,56700500
2017-06-27,243.039993,243.380005,241.309998,241.330002,221.270172,82247700
2017-06-28,242.500000,243.720001,242.229996,243.490005,223.250626,70042600
2017-06-29,243.660004,243.720001,239.960007,241.350006,221.288498,106949700
2017-06-30,242.279999,242.710007,241.580002,241.800003,221.701096,86820700
2017-07-03,242.880005,243.380005,242.210007,242.210007,222.077042,39153800
2017-07-05,242.630005,243.009995,241.699997,242.770004,222.590500,54427600
2017-07-06,241.889999,242.029999,240.339996,240.550003,220.555008,65400800
2017-07-07,241.210007,242.279999,240.559998,242.110001,221.985321,57972300
2017-07-10,242.110001,242.800003,241.759995,242.369995,222.223679,36663300
2017-07-11,242.369995,242.550003,240.850006,242.190002,222.058685,50354600
2017-07-12,243.300003,244.199997,243.300003,244.009995,223.727417,59610400
2017-07-13,244.020004,244.550003,243.759995,244.419998,224.103317,39471600
2017-07-14,244.419998,245.970001,244.309998,245.559998,225.148575,60262700
2017-07-17,245.470001,245.910004,245.330002,245.529999,225.121063,33531900
2017-07-18,245.059998,245.720001,244.669998,245.660004,225.240250,42742500
2017-07-19,246.020004,247.000000,246.009995,246.990005,226.459686,51034300
2017-07-20,247.279999,247.419998,246.470001,247.100006,226.560577,47135200
2017-07-21,246.440002,246.910004,246.179993,246.880005,226.358856,82340800
2017-07-24,246.789993,246.979996,246.279999,246.820007,226.303848,46622300
2017-07-25,247.679993,247.800003,247.160004,247.419998,226.853928,54915600
2017-07-26,247.750000,247.789993,247.130005,247.429993,226.863098,47575400
2017-07-27,247.960007,248.000000,245.679993,247.199997,226.652252,70766600
2017-07-28,246.649994,247.059998,246.130005,246.910004,226.386368,50088400
2017-07-31,247.369995,247.479996,246.529999,246.770004,226.257996,65838700
2017-08-01,247.460007,247.500000,246.720001,247.320007,226.762283,55050400
2017-08-02,247.470001,247.600006,246.369995,247.440002,226.872269,47211200
2017-08-03,247.309998,247.339996,246.639999,246.960007,226.432220,40856000
2017-08-04,247.520004,247.789993,246.970001,247.410004,226.844772,60191800
2017-08-07,247.490005,247.869995,247.369995,247.869995,227.266556,31995000
2017-08-08,247.509995,248.910004,246.830002,247.259995,226.707245,61719400
2017-08-09,246.470001,247.309998,246.059998,247.250000,226.698059,62632600
2017-08-10,246.289993,246.440002,243.699997,243.759995,223.498169,120479500
2017-08-11,244.020004,244.800003,243.750000,244.119995,223.828262,74869900
2017-08-14,245.589996,246.789993,245.550003,246.539993,226.047119,73291900
2017-08-15,246.979996,247.000000,246.160004,246.509995,226.019562,55242700
2017-08-16,247.110001,247.570007,246.449997,246.940002,226.413864,56715500
2017-08-17,246.240005,246.600006,243.089996,243.089996,222.883865,128490400
2017-08-18,242.899994,244.190002,242.199997,242.710007,222.535446,136748000
2017-08-21,242.639999,243.199997,241.830002,242.899994,222.709656,65469700
2017-08-22,243.570007,245.619995,243.550003,245.440002,225.038528,63140100
2017-08-23,244.330002,245.050003,244.160004,244.559998,224.231674,50203800
2017-08-24,245.000000,245.179993,243.750000,243.990005,223.709076,50741700
2017-08-25,244.899994,245.610001,244.389999,244.559998,224.231674,64445900
2017-08-28,245.169998,245.199997,244.089996,244.570007,224.240845,40565600
2017-08-29,243.059998,245.149994,242.929993,244.850006,224.497604,51135700
2017-08-30,244.830002,246.320007,244.619995,246.009995,225.561157,62030800
2017-08-31,246.720001,247.770004,246.050003,247.490005,226.918137,103803900
2017-09-01,247.919998,248.330002,247.669998,247.839996,227.239029,62007000
2017-09-05,247.259995,247.520004,244.949997,246.059998,225.606949,91398800
2017-09-06,246.839996,247.279999,246.229996,246.899994,226.377167,57916900
2017-09-07,247.250000,247.270004,246.399994,246.869995,226.349655,58034700
2017-09-08,246.539993,247.110001,246.300003,246.580002,226.083786,63832800
2017-09-11,248.039993,249.300003,248.020004,249.210007,228.495148,71364800
2017-09-12,249.630005,250.089996,249.419998,250.050003,229.265350,56896000
2017-09-13,249.720001,250.210007,249.589996,250.169998,229.375366,59228000
2017-09-14,249.800003,250.320007,249.600006,250.089996,229.302002,95446300
2017-09-15,248.690002,249.289993,248.570007,249.190002,229.610672,95432400
2017-09-18,249.610001,250.119995,249.279999,249.720001,230.099060,46235200
2017-09-19,250.000000,250.070007,249.600006,249.970001,230.329437,47108100
2017-09-20,250.070007,250.190002,248.919998,250.059998,230.412354,59574100
2017-09-21,249.880005,249.979996,249.190002,249.389999,229.794968,48211400
2017-09-22,249.050003,249.630005,249.020004,249.440002,229.841034,51214000
2017-09-25,249.149994,249.550003,248.080002,248.929993,229.371109,57064400
2017-09-26,249.419998,249.699997,248.809998,249.080002,229.509354,54082000
2017-09-27,249.880005,250.490005,248.869995,250.050003,230.403137,81001400
2017-09-28,249.729996,250.440002,249.630005,250.350006,230.679550,44778800
2017-09-29,250.339996,251.320007,250.130005,251.229996,231.490387,85578000
2017-10-02,251.490005,252.320007,251.289993,252.320007,232.494797,59023000
2017-10-03,252.320007,252.889999,252.229996,252.860001,232.992386,66810200
2017-10-04,252.690002,253.440002,252.559998,253.160004,233.268784,55953600
2017-10-05,253.539993,254.679993,253.199997,254.660004,234.650925,63522800
2017-10-06,254.149994,254.699997,253.850006,254.369995,234.383713,80646000
2017-10-09,254.630005,254.699997,253.649994,253.949997,233.996704,35803100
2017-10-10,254.600006,255.050003,253.979996,254.619995,234.614059,43057400
2017-10-11,254.509995,255.020004,254.320007,255.020004,234.982651,47674300
2017-10-12,254.660004,255.059998,254.369995,254.639999,234.632492,47065100
2017-10-13,255.139999,255.270004,254.639999,254.949997,234.918121,54800400
2017-10-16,255.210007,255.509995,254.820007,255.289993,235.231400,38221700
2017-10-17,255.229996,255.520004,254.979996,255.470001,235.397278,31561000
2017-10-18,255.899994,255.949997,255.500000,255.720001,235.627655,40888300
2017-10-19,254.830002,255.830002,254.350006,255.789993,235.692123,61903800
2017-10-20,256.700012,257.140015,255.770004,257.109985,236.908386,89176400
2017-10-23,257.480011,257.510010,256.019989,256.109985,235.986984,63915300
2017-10-24,256.600006,256.829987,256.149994,256.559998,236.401611,66935900
2017-10-25,256.179993,256.309998,254.000000,255.289993,235.231400,103715300
2017-10-26,255.990005,256.299988,255.479996,255.619995,235.535461,69798000
2017-10-27,256.470001,257.890015,255.630005,257.709991,237.461227,85562500
2017-10-30,256.470001,257.600006,256.410004,256.750000,236.576721,54285700
2017-10-31,257.179993,257.440002,256.809998,257.149994,236.945313,60304800
2017-11-01,258.040009,258.429993,257.070007,257.489990,237.258514,54202700
2017-11-02,257.410004,257.750000,256.190002,257.589996,237.350677,56449500
2017-11-03,257.769989,258.500000,257.299988,258.450012,238.143173,59589700
2017-11-06,258.299988,259.000000,258.220001,258.850006,238.511703,49652600
2017-11-07,258.970001,259.350006,258.089996,258.670013,238.345825,57502200
2017-11-08,258.470001,259.220001,258.149994,259.109985,238.751266,50469600
2017-11-09,257.730011,258.390015,256.359985,258.170013,237.885147,95085500
2017-11-10,257.730011,258.290009,257.369995,258.089996,237.811371,59984700
2017-11-13,257.309998,258.589996,257.269989,258.329987,238.032562,50228600
2017-11-14,257.410004,257.850006,256.519989,257.730011,237.479721,61315200
2017-11-15,256.619995,257.220001,255.630005,256.440002,236.291092,80811500
2017-11-16,257.519989,259.040009,257.470001,258.619995,238.299759,67777000
2017-11-17,258.220001,258.589996,257.769989,257.859985,237.599487,75756800
2017-11-20,258.140015,258.519989,257.859985,258.299988,238.004883,48075500
2017-11-21,259.179993,260.200012,258.260010,259.989990,239.562119,69176800
2017-11-22,260.000000,260.149994,259.570007,259.760010,239.350220,45033400
2017-11-24,260.320007,260.480011,260.160004,260.359985,239.903046,27856500
2017-11-27,260.410004,260.750000,260.000000,260.230011,239.783249,52274900
2017-11-28,260.760010,262.899994,260.649994,262.869995,242.215790,98971700
2017-11-29,263.019989,263.630005,262.200012,262.709991,242.068436,77512100
2017-11-30,263.760010,266.049988,263.670013,265.010010,244.187683,127894400
2017-12-01,264.760010,265.309998,260.760010,264.459991,243.680862,164390900
2017-12-04,266.309998,266.799988,264.079987,264.140015,243.386063,94040600
2017-12-05,263.190002,265.149994,263.040009,263.190002,242.510696,77994500
2017-12-06,263.299988,263.730011,262.709991,263.239990,242.556763,75898600
2017-12-07,264.070007,264.429993,262.940002,264.070007,243.321548,77218600
2017-12-08,265.160004,265.519989,264.029999,265.510010,244.648407,76563900
2017-12-11,266.309998,266.380005,265.480011,266.309998,245.385544,83077500
2017-12-12,267.209991,267.320007,266.350006,266.779999,245.818619,85195800
2017-12-13,267.059998,267.559998,266.649994,266.750000,245.790985,102905400
2017-12-14,267.089996,267.220001,265.600006,265.660004,244.786621,100666700
2017-12-15,265.450012,267.040009,265.390015,266.510010,246.825058,144610300
2017-12-18,268.100006,268.600006,267.980011,268.200012,248.390274,83653600
2017-12-19,268.480011,268.529999,267.089996,267.170013,247.436340,82382900
2017-12-20,268.269989,268.329987,266.690002,267.029999,247.306702,76751500
2017-12-21,267.739990,268.390015,267.299988,267.579987,247.815964,67032300
2017-12-22,267.600006,267.640015,266.899994,267.510010,247.751205,78720900
2017-12-26,267.049988,267.440002,266.890015,267.190002,247.454834,45244400
2017-12-27,267.380005,267.730011,267.010010,267.320007,247.575226,57751000
2017-12-28,267.890015,267.920013,267.450012,267.869995,248.084610,45116100
2017-12-29,268.529999,268.549988,266.640015,266.859985,247.149185,96007400
2018-01-02,267.839996,268.809998,267.399994,268.769989,248.918121,86655700
2018-01-03,268.959991,270.640015,268.959991,270.470001,250.492523,90070400
2018-01-04,271.200012,272.160004,270.540009,271.609985,251.548325,80636400
2018-01-05,272.510010,273.559998,271.950012,273.420013,253.224762,83524000
2018-01-08,273.309998,274.100006,272.980011,273.920013,253.687759,57319200
2018-01-09,274.399994,275.250000,274.079987,274.540009,254.261978,57254000
2018-01-10,273.679993,274.420013,272.920013,274.119995,253.873001,69574300
2018-01-11,274.750000,276.119995,274.559998,276.119995,255.725327,62361500
2018-01-12,276.420013,278.109985,276.079987,277.920013,257.392365,90816100
2018-01-16,279.350006,280.089996,276.179993,276.970001,256.512421,106555100
2018-01-17,278.029999,280.049988,276.970001,279.609985,258.957458,113258800
2018-01-18,279.480011,279.959991,278.579987,279.140015,258.522217,100728000
2018-01-19,279.799988,280.410004,279.140015,280.410004,259.698395,140920100
2018-01-22,280.170013,282.690002,280.109985,282.690002,261.809937,91322400
2018-01-23,282.739990,283.619995,282.369995,283.290009,262.365662,97084700
2018-01-24,284.019989,284.700012,281.839996,283.179993,262.263794,134816100
2018-01-25,284.160004,284.269989,282.399994,283.299988,262.374878,84587300
2018-01-26,284.250000,286.630005,283.959991,286.579987,265.412659,107743100
2018-01-29,285.929993,286.429993,284.500000,284.679993,263.652985,90118300
